"ref","company","company_location","review_date","country_of_bean_origin","cocoa_percent","rating","counts_of_ingredients","beans","cocoa_butter","vanilla","lecithin","salt","sugar","sweetener_without_sugar","first_taste","second_taste","third_taste"
967,"Tejas","U.S.A.",2012,"Brazil",70,2.75,3,"Yes","Yes","No","No","No","Yes","No","flat","cardboard","metallic"
821,"Tejas","U.S.A.",2012,"Peru",70,2,4,"Yes","Yes","Yes","No","No","Yes","No","perfume","chemical","soapy"
1323,"Terroir","U.S.A.",2014,"Madagascar",67,3.75,2,"Yes","No","No","No","No","Yes","No","sweet","rich","tannic"
1323,"Terroir","U.S.A.",2014,"Uganda",73,3.75,2,"Yes","No","No","No","No","Yes","No","creamy","almond","butter"
1323,"Terroir","U.S.A.",2014,"Ecuador",77,3.25,2,"Yes","No","No","No","No","Yes","No","intense","mild coffee and rum",""
1478,"Terroir","U.S.A.",2015,"Belize",70,3.75,2,"Yes","No","No","No","No","Yes","No","nutty","raspberry","metallic"
1478,"Terroir","U.S.A.",2015,"Madagascar",70,3.75,2,"Yes","No","No","No","No","Yes","No","bright fruit","mild sour",""
1558,"Terroir","U.S.A.",2015,"Guatemala",70,3.75,3,"Yes","Yes","No","No","No","Yes","No","walnuts","cocoa","easy melt"
1554,"Terroir","U.S.A.",2015,"Dominican Republic",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","spicy","black pepper","bold"
1482,"Terroir","U.S.A.",2015,"Ecuador",70,3.25,2,"Yes","No","No","No","No","Yes","No","floral","earthy","bourbon"
1478,"Terroir","U.S.A.",2015,"Peru",70,2.75,2,"Yes","No","No","No","No","Yes","No","spicy","black pepper","intense"
2370,"Terroir","U.S.A.",2019,"Bolivia",77,3.25,3,"Yes","Yes","No","No","No","Yes","No","muted","roasted banana",""
2358,"Terroir","U.S.A.",2019,"Belize",77,3,3,"Yes","Yes","No","No","No","Yes","No","berries","licorice","cocoa"
2374,"Terroir","U.S.A.",2019,"Haiti",72,2.75,3,"Yes","Yes","No","No","No","Yes","No","harsh","tobacco",""
1614,"The Barn","Sweden",2015,"Peru",70,3,3,"Yes","Yes","No","No","No","Yes","No","sandy","sweet","raisins"
162,"Theo","U.S.A.",2007,"Madagascar",65,3.5,3,"Yes","Yes","No","No","No","Yes","No","sandy","sweet","blueberry"
184,"Theo","U.S.A.",2007,"Ghana",84,3,4,"Yes","Yes","Yes","No","No","Yes","No","dry","slightly tart","bitter"
188,"Theo","U.S.A.",2007,"Blend",75,3,3,"Yes","Yes","No","No","No","Yes","No","sandy","sweet","fruity"
184,"Theo","U.S.A.",2007,"Ivory Coast",75,2.5,4,"Yes","Yes","Yes","No","No","Yes","No","dry","gritty","hint of fruit"
188,"Theo","U.S.A.",2007,"Venezuela",91,2,2,"Yes","No","No","No","No","Yes","No","dry","very bland","mild bitter"
903,"Theo","U.S.A.",2012,"Congo",65,3.25,4,"Yes","Yes","Yes","No","No","Yes","No","sweet","vanilla","cocoa"
1684,"Theobroma","Japan",2015,"Peru",70,3.25,2,"Yes","No","No","No","No","Yes","No","peanut butter","sour milk",""
2414,"Thistle & Rose aka Aggie USU","U.S.A.",2019,"Ecuador",70,3.5,2,"Yes","No","No","No","No","Yes","No","pure","bold","floral"
2182,"Tibito","Colombia",2018,"Colombia",70,3.25,3,"Yes","No","No","Yes","No","Yes","No","spicy","marshmallow",""
2182,"Tibito","Colombia",2018,"Colombia",70,3,3,"Yes","No","No","Yes","No","Yes","No","floral","vegetal",""
1836,"Timo A. Meyer","Germany",2016,"Belize",72,3.75,3,"Yes","Yes","No","No","No","Yes","No","bright fruit","cashew",""
2358,"Tiny House","U.S.A.",2019,"Tanzania",71,2.75,2,"Yes","No","No","No","No","Yes","No","bland","mild honey","sour"
1418,"To'ak (Ecuatoriana)","Ecuador",2014,"Ecuador",81,3.25,2,"Yes","No","No","No","No","Yes","No","waxy","mild fruit","floral"
789,"Tocoti","U.S.A.",2011,"Dominican Republic",74,3,3,"Yes","Yes","No","No","No","Yes","No","pronounced fruit","sour",""
789,"Tocoti","U.S.A.",2011,"Venezuela",72,2.75,3,"Yes","Yes","No","No","No","Yes","No","peanut butter","soapy",""
927,"Tocoti","U.S.A.",2012,"Bolivia",77,3,3,"Yes","Yes","No","No","No","Yes","No","sandy","sweet",""
2060,"Tosier","U.K.",2018,"Belize",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","honey","caramel",""
2060,"Tosier","U.K.",2018,"Bolivia",70,3,3,"Yes","Yes","No","No","No","Yes","No","spicy","cocoa","sweet"
2064,"Tosier","U.K.",2018,"Haiti",70,2.75,3,"Yes","Yes","No","No","No","Yes","No","metallic","astringent",""
2270,"Tosier","U.K.",2019,"Colombia",70,2.75,3,"Yes","Yes","No","No","No","Yes","No","dull","chewy","sweet"
2314,"Tree to Bar","South Korea",2019,"Ecuador",70,3.5,2,"Yes","No","No","No","No","Yes","No","nutty","floral",""
1239,"Treehouse","U.S.A.",2014,"Dominican Republic",72,3,2,"Yes","No","No","No","No","Yes","No","baked","roasty","coffee"
2218,"Tribar","Peru",2018,"Peru",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","sweet","pungent grape","acidic"
2210,"Tribar","Peru",2018,"Peru",73,3,3,"Yes","Yes","No","No","No","Yes","No","powdery","complex","rubber"
2470,"Tribe","Canada",2020,"Peru",70,3,2,"Yes","No","No","No","No","Yes","No","very sandy","spicey","sweet"
2490,"Tribe","Canada",2020,"Vietnam",70,2.75,2,"Yes","No","No","No","No","Yes","No","tart","sweet","sour"
2490,"Tribe","Canada",2020,"Honduras",70,2.75,2,"Yes","No","No","No","No","Yes","No","woody","sweet","unrefined"
753,"twenty-four blackbirds","U.S.A.",2011,"Dominican Republic",73,2.75,2,"Yes","No","No","No","No","Yes","No","roasty","woody","rubber off"
1022,"twenty-four blackbirds","U.S.A.",2013,"Dominican Republic",68,3.25,2,"Yes","No","No","No","No","Yes","No","roasty","sligt burnt","red fruit"
1026,"twenty-four blackbirds","U.S.A.",2013,"Bolivia",75,2.5,2,"Yes","No","No","No","No","Yes","No","roasty","bitter","caramel"
1235,"twenty-four blackbirds","U.S.A.",2014,"Madagascar",75,3.5,2,"Yes","No","No","No","No","Yes","No","intense","red berry",""
1700,"twenty-four blackbirds","U.S.A.",2015,"Ecuador",75,3.5,2,"Yes","No","No","No","No","Yes","No","intense","floral",""
1700,"twenty-four blackbirds","U.S.A.",2015,"Dominican Republic",75,2.75,2,"Yes","No","No","No","No","Yes","No","spicy","sour","off note"
1996,"twenty-four blackbirds","U.S.A.",2017,"Tanzania",75,3.25,2,"Yes","No","No","No","No","Yes","No","dry","floral","woody"
1740,"Two Ravens","U.S.A.",2016,"Peru",60,3,3,"Yes","Yes","No","No","No","Yes","No","coarse","sweet","lemon"
2004,"Uncouth","Canada",2017,"Guatemala",75,3.25,2,"Yes","No","No","No","No","Yes","No","dry","coarse","sour"
2004,"Uncouth","Canada",2017,"Tanzania",75,3,2,"Yes","No","No","No","No","Yes","No","dry","coarse","sweet"
2000,"Uncouth","Canada",2017,"Dominican Republic",75,2.75,2,"Yes","No","No","No","No","Yes","No","dry","coarse","hay"
1438,"Undone","U.S.A.",2014,"Dominican Republic",70,3,2,"Yes","No","No","No","No","Yes","No","tart","tangy","mild cocoa"
1438,"Undone","U.S.A.",2014,"Nicaragua",74,2.75,2,"Yes","No","No","No","No","Yes","No","creamy","woody","green"
1752,"Upchurch","U.S.A.",2016,"Tanzania",72,3.25,2,"Yes","No","No","No","No","Yes","No","sandy","sweet","peach"
1752,"Upchurch","U.S.A.",2016,"Madagascar",72,3,2,"Yes","No","No","No","No","Yes","No","sweet","acidic","tart"
1327,"Urzi","Italy",2014,"Venezuela",65,3.25,4,"Yes","Yes","Yes","No","No","Yes","No","intense","nutty","mild rubber"
1968,"Utopick","Spain",2017,"Colombia",70,3.75,3,"Yes","Yes","No","No","No","Yes","No","spice","melon","nutty"
2210,"Utopick","Spain",2018,"Nicaragua",70,3.75,3,"Yes","Yes","No","No","No","Yes","No","roasty cocoa","",""
2478,"Vaka","Canada",2020,"Belize",74,3.5,3,"Yes","Yes","No","No","No","Yes","No","roasted strawberry","bold",""
63,"Valrhona","France",2006,"Blend",70,3.75,5,"Yes","Yes","Yes","Yes","No","Yes","No","subtle","smooth","earthy"
75,"Valrhona","France",2006,"Madagascar",64,3.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","red berry","rich cocoa",""
63,"Valrhona","France",2006,"Blend",66,3,5,"Yes","Yes","Yes","Yes","No","Yes","No","slight bitter","woody",""
75,"Valrhona","France",2006,"Venezuela",64,3,5,"Yes","Yes","Yes","Yes","No","Yes","No","modest","creamy","cocoa"
75,"Valrhona","France",2006,"Trinidad",64,2.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","nutty","vegetal","sweet"
129,"Valrhona","France",2007,"Madagascar",64,4,5,"Yes","Yes","Yes","Yes","No","Yes","No","creamy","blueberry","raspberry"
129,"Valrhona","France",2007,"Venezuela",65,3.75,5,"Yes","Yes","Yes","Yes","No","Yes","No","sandy","vegetal","cocoa"
162,"Valrhona","France",2007,"Venezuela",64,3.25,5,"Yes","Yes","Yes","Yes","No","Yes","No","creamy","cherry",""
117,"Valrhona","France",2007,"Blend",72,3,5,"Yes","Yes","Yes","Yes","No","Yes","No","creamy","rich","licorice"
157,"Valrhona","France",2007,"Blend",71,2.75,5,"Yes","Yes","Yes","Yes","No","Yes","No","nutty and bitter dominate","",""
153,"Valrhona","France",2007,"Blend",85,2.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","berries","tart","bitter"
147,"Valrhona","France",2007,"Blend",85,1.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","creamy","fatty","very bitter"
327,"Valrhona","France",2009,"Dominican Republic",64,3.75,5,"Yes","Yes","Yes","Yes","No","Yes","No","cocoa dominates","woodsy",""
370,"Valrhona","France",2009,"Ecuador",66,3.75,5,"Yes","Yes","Yes","Yes","No","Yes","No","rich cocoa","hot spice",""
395,"Valrhona","France",2009,"Ghana",68,3.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","creamy","cocoa","bread"
757,"Valrhona","France",2011,"Venezuela",64,4,5,"Yes","Yes","Yes","Yes","No","Yes","No","creamy","honey","peanut butter"
709,"Valrhona","France",2011,"Blend",56,3.25,5,"Yes","Yes","Yes","Yes","No","Yes","No","intense sweet","nut","orange"
931,"Valrhona","France",2012,"Venezuela",69,4,5,"Yes","Yes","Yes","Yes","No","Yes","No","green","unripened fruit","banana"
1145,"Valrhona","France",2013,"Blend",70,3.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","yogurt","lemon","licorice"
1153,"Valrhona","France",2013,"Dominican Republic",64,3.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","complex","herbs","fruit"
1510,"Valrhona","France",2015,"Peru",63,4,5,"Yes","Yes","Yes","Yes","No","Yes","No","intense","dark berry","grapes"
1972,"Valrhona","France",2017,"Blend",60,3.25,3,"Yes","Yes","No","No","No","Yes","No","intense","rich","sweet"
404,"Vao Vao (Chocolaterie Robert)","Madagascar",2009,"Madagascar",72,2.75,3,"Yes","Yes","No","No","No","Yes","No","fatty","bland","very astringent"
404,"Vao Vao (Chocolaterie Robert)","Madagascar",2009,"Madagascar",76,2.75,4,"Yes","Yes","Yes","No","No","Yes","No","fatty","sour","spoiled"
404,"Vao Vao (Chocolaterie Robert)","Madagascar",2009,"Madagascar",80,2.75,4,"Yes","Yes","Yes","No","No","Yes","No","fatty","bitter","sour"
1470,"Vicuna","U.S.A.",2015,"Bolivia",70,3.25,2,"Yes","No","No","No","No","Yes","No","peanut butter","coffee","mint"
1470,"Vicuna","U.S.A.",2015,"Bolivia",70,3.25,2,"Yes","No","No","No","No","Yes","No","complex","nibs too soft",""
2190,"Vicuna","U.S.A.",2018,"Dominican Republic",70,3.25,2,"Yes","No","No","No","No","Yes","No","dark berry","roasty",""
2186,"Vicuna","U.S.A.",2018,"Guatemala",70,3,2,"Yes","No","No","No","No","Yes","No","earthy","sour","intense"
2186,"Vicuna","U.S.A.",2018,"Bolivia",70,2.75,2,"Yes","No","No","No","No","Yes","No","smokey","earthy","nutty"
991,"Videri","U.S.A.",2012,"Blend",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","sweet","fruity","heavy roast"
1117,"Videri","U.S.A.",2013,"Blend",90,3.75,3,"Yes","Yes","No","No","No","Yes","No","mellow fruit","tart","mild bitter"
1211,"Videri","U.S.A.",2014,"Trinidad",75,3.5,3,"Yes","Yes","No","No","No","Yes","No","spicy","roasty","acidic"
1227,"Videri","U.S.A.",2014,"Ecuador",75,3.5,3,"Yes","Yes","No","No","No","Yes","No","spicy","nutmeg","brownie"
1211,"Videri","U.S.A.",2014,"Dominican Republic",90,3.25,3,"Yes","Yes","No","No","No","Yes","No","intense","cocoa","spicy"
951,"Vietcacao (A. Morin)","France",2012,"Vietnam",70,3.5,4,"Yes","Yes","No","Yes","No","Yes","No","spicy","dairy",""
1205,"Vintage Plantations","U.S.A.",2014,"Peru",75,3,3,"Yes","Yes","No","No","No","Yes","No","sandy","sweet","nutty"
153,"Vintage Plantations (Tulicorp)","U.S.A.",2007,"Ecuador",65,3,3,"Yes","Yes","No","No","No","Yes","No","sticky","cocoa","earthy"
1458,"Violet Sky","U.S.A.",2015,"Peru",77,3.25,2,"Yes","No","No","No","No","Yes","No","chalky","peach","bland"
1458,"Violet Sky","U.S.A.",2015,"Belize",77,3,2,"Yes","No","No","No","No","Yes","No","mild metallic","brownie","earth"
1458,"Violet Sky","U.S.A.",2015,"Venezuela",77,3,2,"Yes","No","No","No","No","Yes","No","intense","mild bitter","roasty"
1458,"Violet Sky","U.S.A.",2015,"Madagascar",77,2.75,2,"Yes","No","No","No","No","Yes","No","intense","tart","sour"
1502,"Violet Sky","U.S.A.",2015,"Guatemala",77,2.75,2,"Yes","No","No","No","No","Yes","No","creamy","cocoa","pungent"
1724,"Vivra","U.S.A.",2016,"Dominican Republic",70,3,5,"Yes","Yes","Yes","Yes","No","Yes","No","sweet","simple","cocoa"
1720,"Vivra","U.S.A.",2016,"Peru",70,2.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","pungent","metallic",""
1720,"Vivra","U.S.A.",2016,"Venezuela",70,2.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","nutty","off notes",""
2178,"Vivra","U.S.A.",2018,"Bolivia",70,2.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","earthy","vanilla",""
2182,"Vivra","U.S.A.",2018,"Haiti",70,2.5,5,"Yes","Yes","Yes","Yes","No","Yes","No","vanilla","late cocoa notes",""
1756,"Wellington Chocolate Factory","New Zealand",2016,"Dominican Republic",70,3.5,2,"Yes","No","No","No","No","No","Yes","dry","rich","roasty"
1756,"Wellington Chocolate Factory","New Zealand",2016,"Peru",70,3.5,2,"Yes","No","No","No","No","No","Yes","grapes","pungent",""
2012,"Wellington Chocolate Factory","New Zealand",2017,"Samoa",77,3,2,"Yes","No","No","No","No","Yes","No","earthy","roasty",""
2092,"White Label","U.S.A.",2018,"Tanzania",68,3,3,"Yes","Yes","No","No","No","Yes","No","nuts","fruit","poor aftertaste"
2096,"White Label","U.S.A.",2018,"Bolivia",72,3,3,"Yes","Yes","No","No","No","Yes","No","creamy","fruit","poor aftertaste"
1169,"Wilkie's Organic","Ireland",2013,"Peru",75,3.25,3,"Yes","Yes","No","No","No","Yes","No","sandy","sweet","coffee"
1169,"Wilkie's Organic","Ireland",2013,"Peru",89,2.75,3,"Yes","Yes","No","No","No","Yes","No","slow develop","bitter","metallic"
1173,"Wilkie's Organic","Ireland",2013,"Peru",75,2.75,3,"Yes","Yes","No","No","No","Yes","No","mild","metallic",""
1169,"Wilkie's Organic","Ireland",2013,"Peru",75,2.5,3,"Yes","Yes","No","No","No","Yes","No","light color","grit","metallic"
457,"Willie's Cacao","U.K.",2009,"Venezuela",72,3.25,3,"Yes","Yes","No","No","No","Yes","No","creamy","earthy","nutty"
457,"Willie's Cacao","U.K.",2009,"Peru",70,3,3,"Yes","Yes","No","No","No","Yes","No","sandy","rich","earthy"
593,"Willie's Cacao","U.K.",2010,"Indonesia",69,3.75,3,"Yes","Yes","No","No","No","Yes","No","smokey","fruity","sour"
593,"Willie's Cacao","U.K.",2010,"Venezuela",72,3.5,3,"Yes","Yes","No","No","No","Yes","No","dry","nutty","cocoa"
593,"Willie's Cacao","U.K.",2010,"Madagascar",71,3,3,"Yes","Yes","No","No","No","Yes","No","dry","mild fruit",""
1227,"Willie's Cacao","U.K.",2014,"Colombia",88,3,3,"Yes","Yes","No","No","No","Yes","No","mild nutty and fruit","savory",""
1848,"Willie's Cacao","U.K.",2016,"Colombia",70,4,3,"Yes","Yes","No","No","No","Yes","No","rich cocoa","spicy","cinamon"
1916,"Wm","U.S.A.",2016,"Ghana",75,3.75,3,"Yes","Yes","No","No","No","Yes","No","strong malt","choco pudding",""
1912,"Wm","U.S.A.",2016,"Bolivia",76,3.5,3,"Yes","Yes","No","No","No","Yes","No","nutty","fig","short length"
1912,"Wm","U.S.A.",2016,"Venezuela",74,3,3,"Yes","Yes","No","No","No","Yes","No","nutty","rubber",""
2346,"Wm","U.S.A.",2019,"Venezuela",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","intense","creamy","nutty"
2406,"Wm","U.S.A.",2019,"Belize",68,3.25,3,"Yes","Yes","No","No","No","Yes","No","flat","molasses","creamy"
741,"Woodblock","U.S.A.",2011,"Venezuela",70,4,2,"Yes","No","No","No","No","Yes","No","nutty","tart","coffee"
769,"Woodblock","U.S.A.",2011,"Dominican Republic",70,3.5,2,"Yes","No","No","No","No","Yes","No","brownie","fruit","fudge"
951,"Woodblock","U.S.A.",2012,"Madagascar",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","melon","",""
825,"Woodblock","U.S.A.",2012,"Costa Rica",70,3,2,"Yes","No","No","No","No","Yes","No","roasty","metallic","coffee"
825,"Woodblock","U.S.A.",2012,"Ecuador",70,2.5,2,"Yes","No","No","No","No","Yes","No","mild fruit","chemical off",""
1042,"Woodblock","U.S.A.",2013,"Trinidad",70,3.5,2,"Yes","No","No","No","No","Yes","No","creamy","woody","mild metallic"
1042,"Woodblock","U.S.A.",2013,"Ecuador",70,3.25,2,"Yes","No","No","No","No","Yes","No","intense","bourbon",""
1243,"Woodblock","U.S.A.",2014,"Peru",70,3,2,"Yes","No","No","No","No","Yes","No","sandy","intense","mild nutty"
1057,"Xocolat","Dominican Republic",2013,"Dominican Republic",66,3,5,"Yes","Yes","No","Yes","Yes","Yes","No","salt noticeable","vanilla",""
2374,"Xocolatisimo","El Salvador",2019,"El Salvador",70,3.25,4,"Yes","Yes","No","Yes","No","Yes","No","nutty","basic cocoa",""
2378,"Xocolatisimo","El Salvador",2019,"El Salvador",75,3,4,"Yes","Yes","No","Yes","No","Yes","No","coarse","sweet","candy"
2374,"Xocolatisimo","El Salvador",2019,"El Salvador",65,2.75,4,"Yes","Yes","No","Yes","No","Yes","No","overly sweet","dirty",""
1948,"Xocolla","U.S.A.",2017,"Madagascar",70,2.75,2,"Yes","No","No","No","No","Yes","No","sour milk","molasses","sweet"
1948,"Xocolla","U.S.A.",2017,"Dominican Republic",70,2.5,2,"Yes","No","No","No","No","Yes","No","spciy","cardamom","off flavor"
1578,"Zak's","U.S.A.",2015,"Belize",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","rich base cocoa","sweet",""
1578,"Zak's","U.S.A.",2015,"Dominican Republic",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","nutty","earthy","hammy"
1578,"Zak's","U.S.A.",2015,"Madagascar",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","sandy","mild sour","mild fruit"
1578,"Zak's","U.S.A.",2015,"Peru",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","sandy","nutty","mocha"
1574,"Zak's","U.S.A.",2015,"Papua New Guinea",70,3,3,"Yes","Yes","No","No","No","Yes","No","heavy smoke","fruit","ham"
1582,"Zak's","U.S.A.",2015,"Blend",60,3,3,"Yes","Yes","No","No","No","Yes","No","very sweet","heavy roast","nuts"
1820,"Zart Pralinen","Austria",2016,"Madagascar",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","sticky","mellow choco","dairy"
1824,"Zart Pralinen","Austria",2016,"Tanzania",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","smoke","tart","burnt cocoa"
1880,"Zart Pralinen","Austria",2016,"Trinidad",78,3.5,2,"Yes","No","No","No","No","Yes","No","tobacco","over roasted",""
1824,"Zart Pralinen","Austria",2016,"Tanzania",85,3,3,"Yes","Yes","No","No","No","Yes","No","melon","mild tart","bitter"
1824,"Zart Pralinen","Austria",2016,"Ecuador",70,2.75,3,"Yes","Yes","No","No","No","Yes","No","sticky","off notes of rubber",""
1824,"Zart Pralinen","Austria",2016,"Trinidad",85,2.75,3,"Yes","Yes","No","No","No","Yes","No","sticky","strong bitter","spice"
701,"Zokoko","Australia",2011,"Bolivia",72,3.75,4,"Yes","Yes","No","Yes","No","Yes","No","intense prune and berry","",""
697,"Zokoko","Australia",2011,"Bolivia",68,3.5,4,"Yes","Yes","No","Yes","No","Yes","No","oily","honey","light rum"
701,"Zokoko","Australia",2011,"Papua New Guinea",66,3.5,4,"Yes","Yes","No","Yes","No","Yes","No","toffee","caramel","butterscotch"
1716,"Zokoko","Australia",2016,"Solomon Islands",78,3.75,4,"Yes","Yes","No","Yes","No","Yes","No","smokey","dried fruit","balanced"
1780,"Zokoko","Australia",2016,"Blend",65,3.25,5,"Yes","Yes","Yes","Yes","No","Yes","No","oily","sweet","choco"
2048,"Zoto (Chocolatoa)","Belgium",2018,"Nicaragua",70,3.75,3,"Yes","Yes","No","No","No","Yes","No","large grits","sweet","dried fruit"
2064,"Zoto (Chocolatoa)","Belgium",2018,"Nicaragua",75,3.25,3,"Yes","Yes","No","No","No","Yes","No","sandy","basic cocoa",""
2044,"Zoto (Chocolatoa)","Belgium",2018,"Nicaragua",72,3,3,"Yes","Yes","No","No","No","Yes","No","intense earthy","",""
2230,"Zoto (Chocolatoa)","Belgium",2018,"D.R. Congo",68,3,3,"Yes","Yes","No","No","No","No","Yes","fatty","herbal","earthy"
486,"Zotter","Austria",2010,"Brazil",65,3,4,"Yes","Yes","No","No","Yes","No","Yes","woody","butterscotch",""
647,"Zotter","Austria",2011,"Peru",70,3.75,4,"Yes","Yes","No","No","Yes","No","Yes","creamy","fatty","mild nutty"
749,"Zotter","Austria",2011,"India",65,3.5,4,"Yes","Yes","No","No","Yes","No","Yes","creamy","masculine","earthy"
781,"Zotter","Austria",2011,"India",62,3.25,4,"Yes","Yes","No","No","Yes","No","Yes","oily","subdued","caramel"
749,"Zotter","Austria",2011,"Congo",65,3,4,"Yes","Yes","No","No","Yes","No","Yes","dairy","salt","caramel"
875,"Zotter","Austria",2012,"Dominican Republic",62,3.75,4,"Yes","Yes","No","No","Yes","No","Yes","spice","caramel","toffee"
